Time_Period,ICD-10 Code,Outcome_Fullname,Outcome_Shortname,Stratification,Strata,Total_Deaths,Total_Population,AAMR,AAMR_SE,AAMR_Lower,AAMR_Upper,AAMRSE
2016-2020,Y87.0,Y87.0,SI,EQI Cluster,High-burden,166,1091653881,0.0147,0.0012,0.0126,0.0172,0.01 ± 0.00
2016-2020,Y87.0,Y87.0,SI,EQI Cluster,National,254,1633192426,0.0147,0.0009,0.013,0.0167,0.01 ± 0.00
2016-2020,Y87.0,Y87.0,SI,Land Use Cluster,Natural,121,619136199,0.0187,0.0017,0.0155,0.0224,0.02 ± 0.00
2016-2020,Y87.0,Y87.0,SI,Land Use Cluster,Water-sensitive,54,268811649,0.0181,0.0026,0.0136,0.0236,0.02 ± 0.00
2016-2020,Y87.0,Y87.0,SI,Land Use Cluster,Agricultural,28,270387302,0.0104,0.002,0.0069,0.0151,0.01 ± 0.00
2016-2020,Y87.0,Y87.0,SI,Land Use Cluster,Urban,51,474857276,0.0101,0.0014,0.0075,0.0133,0.01 ± 0.00
2016-2020,Y87.0,Y87.0,SI,Land Use Cluster,National,254,1633192426,0.0147,0.0009,0.013,0.0167,0.01 ± 0.00
2021-2024,C00_C97,C00_C97,Cancer,EQI Cluster,Low-burden,150008,64704293,195.6433,0.5366,194.6545,196.6359,195.64 ± 0.54
2021-2024,C00_C97,C00_C97,Cancer,EQI Cluster,Mixed-burden,726330,374587162,164.7935,0.2029,164.4147,165.1729,164.79 ± 0.20
2021-2024,C00_C97,C00_C97,Cancer,EQI Cluster,High-burden,1566633,878725634,164.4676,0.1362,164.2102,164.7253,164.47 ± 0.14
2021-2024,C00_C97,C00_C97,Cancer,EQI Cluster,National,2442971,1318017089,166.0325,0.1106,165.8244,166.2409,166.03 ± 0.11
2021-2024,C00_C97,C00_C97,Cancer,Land Use Cluster,Natural,944020,502001997,168.9397,0.1813,168.5991,169.2808,168.94 ± 0.18
2021-2024,C00_C97,C00_C97,Cancer,Land Use Cluster,Water-sensitive,459078,215443685,166.2269,0.2596,165.7464,166.7085,166.23 ± 0.26
2021-2024,C00_C97,C00_C97,Cancer,Land Use Cluster,Agricultural,432483,220973985,177.3556,0.2812,176.8274,177.885,177.36 ± 0.28
2021-2024,C00_C97,C00_C97,Cancer,Land Use Cluster,Urban,607390,379597422,155.1367,0.205,154.7468,155.5274,155.14 ± 0.21
2021-2024,C00_C97,C00_C97,Cancer,Land Use Cluster,National,2442971,1318017089,166.0325,0.1106,165.8244,166.2409,166.03 ± 0.11
2021-2024,C18_C21,C18_C21,Colorectal,EQI Cluster,Low-burden,14554,64704293,19.823,0.1744,19.5022,20.1477,19.82 ± 0.17
2021-2024,C18_C21,C18_C21,Colorectal,EQI Cluster,Mixed-burden,64861,374587162,15.3378,0.0632,15.22,15.4563,15.34 ± 0.06
2021-2024,C18_C21,C18_C21,Colorectal,EQI Cluster,High-burden,139752,878725634,15.1725,0.042,15.093,15.2522,15.17 ± 0.04
2021-2024,C18_C21,C18_C21,Colorectal,EQI Cluster,National,219167,1318017089,15.4481,0.0343,15.3835,15.5129,15.45 ± 0.03
2021-2024,C18_C21,C18_C21,Colorectal,Land Use Cluster,Natural,86079,502001997,16.0144,0.0569,15.9076,16.1217,16.01 ± 0.06
2021-2024,C18_C21,C18_C21,Colorectal,Land Use Cluster,Water-sensitive,39006,215443685,14.8497,0.0796,14.7027,14.9978,14.85 ± 0.08
2021-2024,C18_C21,C18_C21,Colorectal,Land Use Cluster,Agricultural,38906,220973985,16.4895,0.0871,16.326,16.6541,16.49 ± 0.09
2021-2024,C18_C21,C18_C21,Colorectal,Land Use Cluster,Urban,55176,379597422,14.4687,0.0634,14.3483,14.59,14.47 ± 0.06
2021-2024,C18_C21,C18_C21,Colorectal,Land Use Cluster,National,219167,1318017089,15.4481,0.0343,15.3835,15.5129,15.45 ± 0.03
2021-2024,C22,C22,Liver,EQI Cluster,Low-burden,7714,64704293,10.1072,0.1231,9.8829,10.3354,10.11 ± 0.12
2021-2024,C22,C22,Liver,EQI Cluster,Mixed-burden,34005,374587162,7.7241,0.0442,7.6422,7.8067,7.72 ± 0.04
2021-2024,C22,C22,Liver,EQI Cluster,High-burden,76277,878725634,7.9898,0.0302,7.9332,8.0467,7.99 ± 0.03
2021-2024,C22,C22,Liver,EQI Cluster,National,117996,1318017089,8.0149,0.0245,7.9692,8.0607,8.01 ± 0.02
2021-2024,C22,C22,Liver,Land Use Cluster,Natural,46647,502001997,8.3585,0.0407,8.2828,8.4347,8.36 ± 0.04
2021-2024,C22,C22,Liver,Land Use Cluster,Water-sensitive,21315,215443685,7.7121,0.0562,7.6089,7.8163,7.71 ± 0.06
2021-2024,C22,C22,Liver,Land Use Cluster,Agricultural,19117,220973985,7.8611,0.0597,7.7501,7.9734,7.86 ± 0.06
2021-2024,C22,C22,Liver,Land Use Cluster,Urban,30917,379597422,7.8498,0.0463,7.7625,7.9378,7.85 ± 0.05
2021-2024,C22,C22,Liver,Land Use Cluster,National,117996,1318017089,8.0149,0.0245,7.9692,8.0607,8.01 ± 0.02
2021-2024,C25,C25,Pancreatic,EQI Cluster,Low-burden,10660,64704293,13.8305,0.1427,13.5692,14.0956,13.83 ± 0.14
2021-2024,C25,C25,Pancreatic,EQI Cluster,Mixed-burden,58652,374587162,13.1848,0.0572,13.0783,13.292,13.18 ± 0.06
2021-2024,C25,C25,Pancreatic,EQI Cluster,High-burden,127557,878725634,13.2908,0.0387,13.218,13.3639,13.29 ± 0.04
2021-2024,C25,C25,Pancreatic,EQI Cluster,National,196869,1318017089,13.2752,0.0312,13.2166,13.334,13.28 ± 0.03
2021-2024,C25,C25,Pancreatic,Land Use Cluster,Natural,73937,502001997,13.1067,0.0504,13.0124,13.2016,13.11 ± 0.05
2021-2024,C25,C25,Pancreatic,Land Use Cluster,Water-sensitive,37834,215443685,13.5377,0.0737,13.4016,13.6748,13.54 ± 0.07
2021-2024,C25,C25,Pancreatic,Land Use Cluster,Agricultural,33767,220973985,13.7643,0.0783,13.6179,13.9119,13.76 ± 0.08
2021-2024,C25,C25,Pancreatic,Land Use Cluster,Urban,51331,379597422,13.0583,0.0595,12.9456,13.1717,13.06 ± 0.06
2021-2024,C25,C25,Pancreatic,Land Use Cluster,National,196869,1318017089,13.2752,0.0312,13.2166,13.334,13.28 ± 0.03
2021-2024,C34,C34,Lung,EQI Cluster,Low-burden,37103,64704293,47.5369,0.2633,47.0544,48.0231,47.54 ± 0.26
2021-2024,C34,C34,Lung,EQI Cluster,Mixed-burden,160572,374587162,35.8978,0.0943,35.7224,36.0738,35.90 ± 0.09
2021-2024,C34,C34,Lung,EQI Cluster,High-burden,328699,878725634,33.9407,0.0615,33.8248,34.057,33.94 ± 0.06
2021-2024,C34,C34,Lung,EQI Cluster,National,526374,1318017089,35.2007,0.0507,35.1057,35.2959,35.20 ± 0.05
2021-2024,C34,C34,Lung,Land Use Cluster,Natural,201217,502001997,35.3223,0.0824,35.1681,35.4769,35.32 ± 0.08
2021-2024,C34,C34,Lung,Land Use Cluster,Water-sensitive,102272,215443685,36.3498,0.1204,36.1273,36.5732,36.35 ± 0.12
2021-2024,C34,C34,Lung,Land Use Cluster,Agricultural,101702,220973985,41.3199,0.1356,41.0663,41.5746,41.32 ± 0.14
2021-2024,C34,C34,Lung,Land Use Cluster,Urban,121183,379597422,30.5227,0.0905,30.3511,30.6951,30.52 ± 0.09
2021-2024,C34,C34,Lung,Land Use Cluster,National,526374,1318017089,35.2007,0.0507,35.1057,35.2959,35.20 ± 0.05
2021-2024,C50,C50,Breast,EQI Cluster,Low-burden,9693,64704293,13.2648,0.1427,13.002,13.5315,13.26 ± 0.14
2021-2024,C50,C50,Breast,EQI Cluster,Mixed-burden,50786,374587162,12.0766,0.0562,11.9718,12.1821,12.08 ± 0.06
2021-2024,C50,C50,Breast,EQI Cluster,High-burden,111458,878725634,12.179,0.0378,12.1076,12.2507,12.18 ± 0.04
2021-2024,C50,C50,Breast,EQI Cluster,National,171937,1318017089,12.1947,0.0306,12.1371,12.2525,12.19 ± 0.03
2021-2024,C50,C50,Breast,Land Use Cluster,Natural,66226,502001997,12.3544,0.05,12.2605,12.4489,12.35 ± 0.05
2021-2024,C50,C50,Breast,Land Use Cluster,Water-sensitive,31077,215443685,11.9529,0.0718,11.8204,12.0866,11.95 ± 0.07
2021-2024,C50,C50,Breast,Land Use Cluster,Agricultural,28204,220973985,12.0662,0.0748,11.9258,12.2079,12.07 ± 0.07
2021-2024,C50,C50,Breast,Land Use Cluster,Urban,46430,379597422,12.2489,0.0585,12.1377,12.3608,12.25 ± 0.06
2021-2024,C50,C50,Breast,Land Use Cluster,National,171937,1318017089,12.1947,0.0306,12.1371,12.2525,12.19 ± 0.03
2021-2024,C56,C56,Ovarian,EQI Cluster,Low-burden,2613,64704293,3.5123,0.073,3.3789,3.6496,3.51 ± 0.07
2021-2024,C56,C56,Ovarian,EQI Cluster,Mixed-burden,15224,374587162,3.5524,0.0303,3.4961,3.6092,3.55 ± 0.03
2021-2024,C56,C56,Ovarian,EQI Cluster,High-burden,34307,878725634,3.69,0.0207,3.651,3.7292,3.69 ± 0.02
2021-2024,C56,C56,Ovarian,EQI Cluster,National,52144,1318017089,3.6369,0.0166,3.6057,3.6682,3.64 ± 0.02
2021-2024,C56,C56,Ovarian,Land Use Cluster,Natural,20239,502001997,3.7235,0.0274,3.6724,3.7752,3.72 ± 0.03
2021-2024,C56,C56,Ovarian,Land Use Cluster,Water-sensitive,9575,215443685,3.5755,0.0388,3.5042,3.6478,3.58 ± 0.04
2021-2024,C56,C56,Ovarian,Land Use Cluster,Agricultural,8297,220973985,3.4784,0.0399,3.4039,3.554,3.48 ± 0.04
2021-2024,C56,C56,Ovarian,Land Use Cluster,Urban,14033,379597422,3.663,0.0319,3.6026,3.7241,3.66 ± 0.03
2021-2024,C56,C56,Ovarian,Land Use Cluster,National,52144,1318017089,3.6369,0.0166,3.6057,3.6682,3.64 ± 0.02
2021-2024,C61,C61,Prostate,EQI Cluster,Low-burden,7959,64704293,9.3986,0.1094,9.1932,9.6073,9.40 ± 0.11
2021-2024,C61,C61,Prostate,EQI Cluster,Mixed-burden,39549,374587162,8.1903,0.0424,8.1098,8.2715,8.19 ± 0.04
2021-2024,C61,C61,Prostate,EQI Cluster,High-burden,87051,878725634,8.6274,0.0299,8.5702,8.6849,8.63 ± 0.03
2021-2024,C61,C61,Prostate,EQI Cluster,National,134559,1318017089,8.5271,0.0238,8.4816,8.5727,8.53 ± 0.02
2021-2024,C61,C61,Prostate,Land Use Cluster,Natural,53297,502001997,8.9366,0.0397,8.8609,9.0128,8.94 ± 0.04
2021-2024,C61,C61,Prostate,Land Use Cluster,Water-sensitive,25274,215443685,8.2379,0.0536,8.1367,8.3401,8.24 ± 0.05
2021-2024,C61,C61,Prostate,Land Use Cluster,Agricultural,22254,220973985,8.4541,0.0581,8.3434,8.5659,8.45 ± 0.06
2021-2024,C61,C61,Prostate,Land Use Cluster,Urban,33734,379597422,8.2022,0.0456,8.1149,8.2902,8.20 ± 0.05
2021-2024,C61,C61,Prostate,Land Use Cluster,National,134559,1318017089,8.5271,0.0238,8.4816,8.5727,8.53 ± 0.02
2021-2024,C64_C65,C64_C65,Kidney,EQI Cluster,Low-burden,4034,64704293,5.3875,0.0901,5.2225,5.5563,5.39 ± 0.09
2021-2024,C64_C65,C64_C65,Kidney,EQI Cluster,Mixed-burden,16459,374587162,3.7361,0.0306,3.6792,3.7936,3.74 ± 0.03
2021-2024,C64_C65,C64_C65,Kidney,EQI Cluster,High-burden,38055,878725634,4.0088,0.0213,3.9687,4.0493,4.01 ± 0.02
2021-2024,C64_C65,C64_C65,Kidney,EQI Cluster,National,58548,1318017089,3.996,0.0172,3.9637,4.0285,4.00 ± 0.02
2021-2024,C64_C65,C64_C65,Kidney,Land Use Cluster,Natural,23269,502001997,4.1892,0.0287,4.1355,4.2434,4.19 ± 0.03
2021-2024,C64_C65,C64_C65,Kidney,Land Use Cluster,Water-sensitive,10536,215443685,3.8228,0.0394,3.7501,3.8965,3.82 ± 0.04
2021-2024,C64_C65,C64_C65,Kidney,Land Use Cluster,Agricultural,11283,220973985,4.6567,0.0458,4.5711,4.7434,4.66 ± 0.05
2021-2024,C64_C65,C64_C65,Kidney,Land Use Cluster,Urban,13460,379597422,3.441,0.0306,3.3831,3.4996,3.44 ± 0.03
2021-2024,C64_C65,C64_C65,Kidney,Land Use Cluster,National,58548,1318017089,3.996,0.0172,3.9637,4.0285,4.00 ± 0.02
2021-2024,C82_C85,C82_C85,NHL,EQI Cluster,Low-burden,4455,64704293,5.5557,0.0876,5.3937,5.7213,5.56 ± 0.09
2021-2024,C82_C85,C82_C85,NHL,EQI Cluster,Mixed-burden,23109,374587162,5.0462,0.0345,4.9814,5.1117,5.05 ± 0.03
2021-2024,C82_C85,C82_C85,NHL,EQI Cluster,High-burden,51854,878725634,5.3135,0.024,5.2679,5.3594,5.31 ± 0.02
2021-2024,C82_C85,C82_C85,NHL,EQI Cluster,National,79418,1318017089,5.24,0.0192,5.2036,5.2766,5.24 ± 0.02
2021-2024,C82_C85,C82_C85,NHL,Land Use Cluster,Natural,30776,502001997,5.3443,0.0315,5.2848,5.4044,5.34 ± 0.03
2021-2024,C82_C85,C82_C85,NHL,Land Use Cluster,Water-sensitive,14969,215443685,5.1886,0.0444,5.1058,5.2724,5.19 ± 0.04
2021-2024,C82_C85,C82_C85,NHL,Land Use Cluster,Agricultural,14468,220973985,5.7376,0.0493,5.6444,5.8318,5.74 ± 0.05
2021-2024,C82_C85,C82_C85,NHL,Land Use Cluster,Urban,19205,379597422,4.8172,0.0356,4.7493,4.8858,4.82 ± 0.04
2021-2024,C82_C85,C82_C85,NHL,Land Use Cluster,National,79418,1318017089,5.24,0.0192,5.2036,5.2766,5.24 ± 0.02
2021-2024,C91_C95,C91_C95,Leukemia,EQI Cluster,Low-burden,5145,64704293,6.4824,0.0949,6.3065,6.662,6.48 ± 0.09
2021-2024,C91_C95,C91_C95,Leukemia,EQI Cluster,Mixed-burden,27535,374587162,6.0303,0.0378,5.9593,6.102,6.03 ± 0.04
2021-2024,C91_C95,C91_C95,Leukemia,EQI Cluster,High-burden,60653,878725634,6.2232,0.026,6.1738,6.273,6.22 ± 0.03
2021-2024,C91_C95,C91_C95,Leukemia,EQI Cluster,National,93333,1318017089,6.1727,0.0208,6.1332,6.2124,6.17 ± 0.02
2021-2024,C91_C95,C91_C95,Leukemia,Land Use Cluster,Natural,36050,502001997,6.2915,0.0342,6.2267,6.3567,6.29 ± 0.03
2021-2024,C91_C95,C91_C95,Leukemia,Land Use Cluster,Water-sensitive,17558,215443685,6.1243,0.0484,6.0341,6.2156,6.12 ± 0.05
2021-2024,C91_C95,C91_C95,Leukemia,Land Use Cluster,Agricultural,16712,220973985,6.6148,0.0528,6.5149,6.7159,6.61 ± 0.05
2021-2024,C91_C95,C91_C95,Leukemia,Land Use Cluster,Urban,23013,379597422,5.7664,0.0389,5.6921,5.8414,5.77 ± 0.04
2021-2024,C91_C95,C91_C95,Leukemia,Land Use Cluster,National,93333,1318017089,6.1727,0.0208,6.1332,6.2124,6.17 ± 0.02
2021-2024,G10,G10,HD,EQI Cluster,Low-burden,244,64704293,0.397,0.0266,0.3487,0.45,0.40 ± 0.03
2021-2024,G10,G10,HD,EQI Cluster,Mixed-burden,1268,374587162,0.3368,0.0099,0.3185,0.3559,0.34 ± 0.01
2021-2024,G10,G10,HD,EQI Cluster,High-burden,3149,878725634,0.3715,0.0069,0.3587,0.3848,0.37 ± 0.01
2021-2024,G10,G10,HD,EQI Cluster,National,4661,1318017089,0.3622,0.0055,0.3519,0.3728,0.36 ± 0.01
2021-2024,G10,G10,HD,Land Use Cluster,Natural,1885,502001997,0.3875,0.0093,0.3702,0.4054,0.39 ± 0.01
2021-2024,G10,G10,HD,Land Use Cluster,Water-sensitive,741,215443685,0.3228,0.0125,0.3,0.3469,0.32 ± 0.01
2021-2024,G10,G10,HD,Land Use Cluster,Agricultural,971,220973985,0.4604,0.0154,0.4319,0.4903,0.46 ± 0.02
2021-2024,G10,G10,HD,Land Use Cluster,Urban,1064,379597422,0.2966,0.0094,0.279,0.315,0.30 ± 0.01
2021-2024,G10,G10,HD,Land Use Cluster,National,4661,1318017089,0.3622,0.0055,0.3519,0.3728,0.36 ± 0.01
2021-2024,G12.2,G12.2,ALS,EQI Cluster,Low-burden,1330,64704293,1.7989,0.0528,1.7035,1.8983,1.80 ± 0.05
2021-2024,G12.2,G12.2,ALS,EQI Cluster,Mixed-burden,8326,374587162,1.9577,0.0227,1.9159,2.0002,1.96 ± 0.02
2021-2024,G12.2,G12.2,ALS,EQI Cluster,High-burden,20106,878725634,2.1503,0.0159,2.1207,2.1802,2.15 ± 0.02
2021-2024,G12.2,G12.2,ALS,EQI Cluster,National,29762,1318017089,2.0731,0.0126,2.0496,2.0968,2.07 ± 0.01
2021-2024,G12.2,G12.2,ALS,Land Use Cluster,Natural,11647,502001997,2.1313,0.0208,2.0928,2.1704,2.13 ± 0.02
2021-2024,G12.2,G12.2,ALS,Land Use Cluster,Water-sensitive,5413,215443685,2.0455,0.0297,1.9914,2.1008,2.05 ± 0.03
2021-2024,G12.2,G12.2,ALS,Land Use Cluster,Agricultural,5396,220973985,2.2683,0.0325,2.2081,2.3296,2.27 ± 0.03
2021-2024,G12.2,G12.2,ALS,Land Use Cluster,Urban,7306,379597422,1.8984,0.023,1.8552,1.9425,1.90 ± 0.02
2021-2024,G12.2,G12.2,ALS,Land Use Cluster,National,29762,1318017089,2.0731,0.0126,2.0496,2.0968,2.07 ± 0.01
2021-2024,G20,G20,PD,EQI Cluster,Low-burden,7848,64704293,8.9861,0.1031,8.7884,9.1872,8.99 ± 0.10
2021-2024,G20,G20,PD,EQI Cluster,Mixed-burden,45738,374587162,9.1509,0.0432,9.0672,9.2352,9.15 ± 0.04
2021-2024,G20,G20,PD,EQI Cluster,High-burden,104776,878725634,10.2295,0.0319,10.1676,10.2916,10.23 ± 0.03
2021-2024,G20,G20,PD,EQI Cluster,National,158362,1318017089,9.8235,0.0249,9.7751,9.872,9.82 ± 0.02
2021-2024,G20,G20,PD,Land Use Cluster,Natural,61933,502001997,10.1963,0.0414,10.1162,10.277,10.20 ± 0.04
2021-2024,G20,G20,PD,Land Use Cluster,Water-sensitive,30071,215443685,9.4403,0.0551,9.3339,9.5476,9.44 ± 0.06
2021-2024,G20,G20,PD,Land Use Cluster,Agricultural,28968,220973985,10.7911,0.064,10.6672,10.9161,10.79 ± 0.06
2021-2024,G20,G20,PD,Land Use Cluster,Urban,37390,379597422,8.954,0.0467,8.8635,9.0453,8.95 ± 0.05
2021-2024,G20,G20,PD,Land Use Cluster,National,158362,1318017089,9.8235,0.0249,9.7751,9.872,9.82 ± 0.02
2021-2024,G20_G30_G12.2_F01_F03,G20_G30_G12.2_F01_F03,NDD,EQI Cluster,Low-burden,60874,64704293,71.3418,0.2925,70.7762,71.9108,71.34 ± 0.29
2021-2024,G20_G30_G12.2_F01_F03,G20_G30_G12.2_F01_F03,NDD,EQI Cluster,Mixed-burden,309327,374587162,62.1906,0.1128,61.9717,62.4102,62.19 ± 0.11
2021-2024,G20_G30_G12.2_F01_F03,G20_G30_G12.2_F01_F03,NDD,EQI Cluster,High-burden,735327,878725634,73.0506,0.0858,72.8837,73.2178,73.05 ± 0.09
2021-2024,G20_G30_G12.2_F01_F03,G20_G30_G12.2_F01_F03,NDD,EQI Cluster,National,1105528,1318017089,69.5406,0.0666,69.411,69.6704,69.54 ± 0.07
2021-2024,G20_G30_G12.2_F01_F03,G20_G30_G12.2_F01_F03,NDD,Land Use Cluster,Natural,434671,502001997,73.3542,0.1122,73.1363,73.5726,73.35 ± 0.11
2021-2024,G20_G30_G12.2_F01_F03,G20_G30_G12.2_F01_F03,NDD,Land Use Cluster,Water-sensitive,201299,215443685,63.8285,0.1437,63.55,64.108,63.83 ± 0.14
2021-2024,G20_G30_G12.2_F01_F03,G20_G30_G12.2_F01_F03,NDD,Land Use Cluster,Agricultural,205932,220973985,77.5467,0.1722,77.2122,77.8824,77.55 ± 0.17
2021-2024,G20_G30_G12.2_F01_F03,G20_G30_G12.2_F01_F03,NDD,Land Use Cluster,Urban,263626,379597422,63.3632,0.1242,63.1216,63.6055,63.36 ± 0.12
2021-2024,G20_G30_G12.2_F01_F03,G20_G30_G12.2_F01_F03,NDD,Land Use Cluster,National,1105528,1318017089,69.5406,0.0666,69.411,69.6704,69.54 ± 0.07
2021-2024,G30_F01_F03,G30_F01_F03,Dementia,EQI Cluster,Low-burden,51452,64704293,60.1598,0.2672,59.6411,60.6819,60.16 ± 0.27
2021-2024,G30_F01_F03,G30_F01_F03,Dementia,EQI Cluster,Mixed-burden,253995,374587162,50.7452,0.1013,50.548,50.9429,50.75 ± 0.10
2021-2024,G30_F01_F03,G30_F01_F03,Dementia,EQI Cluster,High-burden,607296,878725634,60.2993,0.0777,60.1477,60.4511,60.30 ± 0.08
2021-2024,G30_F01_F03,G30_F01_F03,Dementia,EQI Cluster,National,912743,1318017089,57.2819,0.0602,57.1644,57.3995,57.28 ± 0.06
2021-2024,G30_F01_F03,G30_F01_F03,Dementia,Land Use Cluster,Natural,359206,502001997,60.639,0.1017,60.4409,60.8376,60.64 ± 0.10
2021-2024,G30_F01_F03,G30_F01_F03,Dementia,Land Use Cluster,Water-sensitive,165074,215443685,52.0199,0.1288,51.7692,52.2715,52.02 ± 0.13
2021-2024,G30_F01_F03,G30_F01_F03,Dementia,Land Use Cluster,Agricultural,170597,220973985,64.0269,0.1558,63.7234,64.3315,64.03 ± 0.16
2021-2024,G30_F01_F03,G30_F01_F03,Dementia,Land Use Cluster,Urban,217866,379597422,52.2141,0.1123,51.9951,52.4339,52.21 ± 0.11
2021-2024,G30_F01_F03,G30_F01_F03,Dementia,Land Use Cluster,National,912743,1318017089,57.2819,0.0602,57.1644,57.3995,57.28 ± 0.06
2021-2024,I00_I99,I00_I99,CVD,EQI Cluster,Low-burden,241143,64704293,310.6745,0.6639,309.4357,311.917,310.67 ± 0.66
2021-2024,I00_I99,I00_I99,CVD,EQI Cluster,Mixed-burden,1135791,374587162,249.1009,0.2426,248.643,249.5594,249.10 ± 0.24
2021-2024,I00_I99,I00_I99,CVD,EQI Cluster,High-burden,2330632,878725634,242.0616,0.1626,241.7509,242.3726,242.06 ± 0.16
2021-2024,I00_I99,I00_I99,CVD,EQI Cluster,National,3707566,1318017089,247.505,0.1324,247.2532,247.7571,247.51 ± 0.13
2021-2024,I00_I99,I00_I99,CVD,Land Use Cluster,Natural,1420348,502001997,252.1229,0.218,251.7084,252.5379,252.12 ± 0.22
2021-2024,I00_I99,I00_I99,CVD,Land Use Cluster,Water-sensitive,691017,215443685,240.6442,0.3023,240.0771,241.2122,240.64 ± 0.30
2021-2024,I00_I99,I00_I99,CVD,Land Use Cluster,Agricultural,654150,220973985,262.1138,0.3341,261.479,262.7498,262.11 ± 0.33
2021-2024,I00_I99,I00_I99,CVD,Land Use Cluster,Urban,942051,379597422,236.9158,0.2495,236.4376,237.3947,236.92 ± 0.25
2021-2024,I00_I99,I00_I99,CVD,Land Use Cluster,National,3707566,1318017089,247.505,0.1324,247.2532,247.7571,247.51 ± 0.13
2021-2024,I10_I15,I10_I15,HD,EQI Cluster,Low-burden,34818,64704293,45.1835,0.2536,44.7102,45.6607,45.18 ± 0.25
2021-2024,I10_I15,I10_I15,HD,EQI Cluster,Mixed-burden,164722,374587162,36.7311,0.0941,36.5539,36.9089,36.73 ± 0.09
2021-2024,I10_I15,I10_I15,HD,EQI Cluster,High-burden,326612,878725634,34.2879,0.0615,34.1704,34.4056,34.29 ± 0.06
2021-2024,I10_I15,I10_I15,HD,EQI Cluster,National,526152,1318017089,35.5422,0.0505,35.4462,35.6384,35.54 ± 0.05
2021-2024,I10_I15,I10_I15,HD,Land Use Cluster,Natural,209300,502001997,37.463,0.0843,37.3027,37.6239,37.46 ± 0.08
2021-2024,I10_I15,I10_I15,HD,Land Use Cluster,Water-sensitive,88432,215443685,31.5837,0.1113,31.3759,31.7926,31.58 ± 0.11
2021-2024,I10_I15,I10_I15,HD,Land Use Cluster,Agricultural,89944,220973985,36.2124,0.1243,35.9761,36.4498,36.21 ± 0.12
2021-2024,I10_I15,I10_I15,HD,Land Use Cluster,Urban,138476,379597422,35.3078,0.0971,35.1221,35.4943,35.31 ± 0.10
2021-2024,I10_I15,I10_I15,HD,Land Use Cluster,National,526152,1318017089,35.5422,0.0505,35.4462,35.6384,35.54 ± 0.05
2021-2024,I20_I25,I20_I25,IHD,EQI Cluster,Low-burden,98445,64704293,127.813,0.4292,127.0158,128.6139,127.81 ± 0.43
2021-2024,I20_I25,I20_I25,IHD,EQI Cluster,Mixed-burden,454205,374587162,100.1381,0.1547,99.8471,100.4297,100.14 ± 0.15
2021-2024,I20_I25,I20_I25,IHD,EQI Cluster,High-burden,887687,878725634,92.6402,0.1012,92.4476,92.8332,92.64 ± 0.10
2021-2024,I20_I25,I20_I25,IHD,EQI Cluster,National,1440337,1318017089,96.7009,0.0833,96.543,96.8589,96.70 ± 0.08
2021-2024,I20_I25,I20_I25,IHD,Land Use Cluster,Natural,558961,502001997,99.5863,0.1378,99.3254,99.8477,99.59 ± 0.14
2021-2024,I20_I25,I20_I25,IHD,Land Use Cluster,Water-sensitive,272515,215443685,95.6811,0.1921,95.3222,96.041,95.68 ± 0.19
2021-2024,I20_I25,I20_I25,IHD,Land Use Cluster,Agricultural,248849,220973985,100.7624,0.2091,100.3669,101.1591,100.76 ± 0.21
2021-2024,I20_I25,I20_I25,IHD,Land Use Cluster,Urban,360012,379597422,90.8992,0.1552,90.6025,91.1966,90.90 ± 0.16
2021-2024,I20_I25,I20_I25,IHD,Land Use Cluster,National,1440337,1318017089,96.7009,0.0833,96.543,96.8589,96.70 ± 0.08
2021-2024,I50,I50,HF,EQI Cluster,Low-burden,23088,64704293,28.6913,0.1958,28.3224,29.0638,28.69 ± 0.20
2021-2024,I50,I50,HF,EQI Cluster,Mixed-burden,99938,374587162,21.0341,0.0683,20.9039,21.1649,21.03 ± 0.07
2021-2024,I50,I50,HF,EQI Cluster,High-burden,231739,878725634,23.4604,0.0495,23.365,23.5561,23.46 ± 0.05
2021-2024,I50,I50,HF,EQI Cluster,National,354765,1318017089,22.9427,0.0393,22.8673,23.0183,22.94 ± 0.04
2021-2024,I50,I50,HF,Land Use Cluster,Natural,132210,502001997,22.9045,0.0643,22.7812,23.0283,22.90 ± 0.06
2021-2024,I50,I50,HF,Land Use Cluster,Water-sensitive,62867,215443685,20.802,0.0853,20.6397,20.9652,20.80 ± 0.09
2021-2024,I50,I50,HF,Land Use Cluster,Agricultural,68478,220973985,26.4768,0.1032,26.2788,26.6758,26.48 ± 0.10
2021-2024,I50,I50,HF,Land Use Cluster,Urban,91210,379597422,22.3411,0.075,22.1964,22.4866,22.34 ± 0.07
2021-2024,I50,I50,HF,Land Use Cluster,National,354765,1318017089,22.9427,0.0393,22.8673,23.0183,22.94 ± 0.04
2021-2024,I60_I69,I60_I69,Stroke,EQI Cluster,Low-burden,38217,64704293,48.0611,0.2567,47.5805,48.5454,48.06 ± 0.26
2021-2024,I60_I69,I60_I69,Stroke,EQI Cluster,Mixed-burden,202168,374587162,43.1658,0.099,42.9778,43.3544,43.17 ± 0.10
2021-2024,I60_I69,I60_I69,Stroke,EQI Cluster,High-burden,416855,878725634,42.6533,0.0674,42.5239,42.783,42.65 ± 0.07
2021-2024,I60_I69,I60_I69,Stroke,EQI Cluster,National,657240,1318017089,43.0611,0.0544,42.957,43.1653,43.06 ± 0.05
