COUNTY_FIPS,RUCC,EQI_Air,EQI_Water,EQI_Land,EQI_Built,EQI_Social,Cluster
39047,3,0.6381,0.2142,0.7176,0.4843,0.465,2
39049,1,1.7723,0.6265,0.8764,0.9314,0.7685,2
39051,1,0.7806,0.2883,0.7294,-0.064,1.3699,2
39053,3,0.8208,0.2328,0.2797,0.2747,-0.3762,2
39055,1,0.9141,0.2712,0.6989,0.3613,2.6863,2
39057,1,1.1293,0.3071,0.7079,0.2616,1.4384,2
39059,3,0.8976,0.2716,0.4117,0.9495,-0.3311,2
39061,1,2.102,0.5478,0.7081,1.1489,0.628,2
39063,2,0.8587,0.2351,1.0103,0.7767,1.3399,2
39065,3,0.4666,-0.1807,1.1371,-0.1949,0.5089,2
39067,3,0.3383,0.2196,0.5997,0.6177,0.0659,2
39069,3,0.5141,0.1794,0.6439,-0.1703,1.1609,2
39071,3,0.2919,0.2774,0.4757,-0.497,0.4143,2
39073,3,0.503,-1.2862,0.101,0.3121,0.0814,1
39075,3,0.2825,-0.142,0.577,-0.3289,0.0132,2
39077,2,0.7716,0.1885,1.1313,0.0329,0.9363,2
39079,3,0.6911,0.1879,0.0045,0.3993,-0.3425,2
39081,1,1.3992,0.2488,0.5859,0.4075,-0.0508,2
39083,2,0.6038,-0.1796,0.5278,0.2602,0.6633,2
39085,1,1.4117,0.1456,0.3093,0.5748,1.69,2
39087,1,1.3644,0.2551,0.1307,0.3,-0.2303,2
39089,1,1.1553,0.3373,0.6386,0.4226,1.2352,2
39091,2,0.6229,0.2821,0.8926,0.2444,0.749,2
39093,1,1.3492,0.1512,0.7529,0.3198,1.1669,2
39095,1,1.5563,0.2866,0.6841,0.8985,0.4613,2
39097,1,0.8395,-0.2103,1.0637,-0.1503,1.022,2
39099,1,1.3778,0.2425,0.526,0.6756,0.3636,2
39101,2,1.0243,0.8292,1.0402,0.416,0.7143,2
39103,1,1.147,-0.1121,0.6628,0.3694,2.2044,2
39105,3,0.8551,-0.1399,0.4314,-0.4454,-0.7194,2
39107,3,0.4428,0.2063,1.1108,-0.2615,1.1584,2
39109,1,0.9072,0.2551,0.9814,0.6057,1.2295,2
39111,4,0.5394,0.1589,0.5289,-0.1786,-0.1792,2
39113,1,1.4743,0.3253,0.8641,0.7555,0.6487,2
39115,3,0.6296,-0.1952,0.4521,-0.8644,-0.511,1
39117,1,0.2952,-0.19,0.9918,-1.1731,1.0705,0
39119,2,1.0898,0.2518,0.3949,0.5921,0.1647,2
39121,3,0.5574,0.1815,0.3558,-1.1931,0.0711,2
39123,1,0.6907,0.2277,0.9394,0.2709,0.8731,2
39125,3,0.4228,0.303,0.8455,-1.0432,0.8571,2
39127,3,0.4908,0.2075,0.429,-0.8084,0.3197,2
39129,1,1.1504,0.212,0.9676,-0.1013,0.8748,2
39131,3,0.5129,0.5817,0.4872,-0.086,-0.6303,2
39133,1,1.2228,0.6094,0.415,0.0517,1.2283,2
39135,1,0.6019,0.2781,0.872,-0.6226,1.2223,2
39137,3,0.3655,0.1678,0.9794,-0.3931,1.7102,2
39139,1,0.9577,0.6335,0.6452,0.6773,0.7497,2
39141,2,0.9985,-0.8449,0.6825,0.4098,0.2486,1
39143,2,0.9753,0.2553,1.0417,0.6728,0.8944,2
39145,2,1.1178,0.1786,0.2531,0.5857,-0.6505,2
39147,2,0.8467,0.7702,0.9842,-0.1916,0.8523,2
39149,2,0.7387,1.1009,1.0401,0.0466,1.269,2
39151,1,1.3641,0.1778,0.6158,0.3528,0.8928,2
39153,1,1.4364,0.3351,0.6244,0.7734,1.0268,2
39155,1,1.2525,0.6675,0.548,0.321,0.5968,2
39157,2,0.8125,0.1934,0.505,0.6534,0.5832,2
39159,1,0.7651,0.3332,1.0735,-0.196,1.7671,2
39161,3,0.8868,0.2299,1.0584,-0.2174,1.3153,2
39163,4,0.2282,-0.2186,-0.0166,-0.1363,-0.753,2
39165,1,1.3969,0.3062,0.628,-0.0548,2.1448,2
39167,1,1.749,-0.1523,0.6643,0.4645,0.3626,2
39169,2,0.902,0.3178,0.6373,0.2594,0.9346,2
39171,3,0.6744,0.1893,0.9373,-0.2428,0.9086,2
39173,1,1.1169,0.2459,1.0837,0.0291,1.2367,2
39175,3,0.4114,0.1792,0.9131,-0.041,1.1162,2
40001,3,-0.1423,-0.373,-0.1247,-0.7771,-1.3085,0
40003,4,-1.7088,-0.3922,0.0465,-0.527,-0.2439,2
40005,3,-0.8392,-0.3921,-0.9213,-0.0981,-1.0474,0
40007,4,-1.3408,-0.3401,-0.0072,-2.5597,0.2032,0
40009,3,-1.0637,-0.4175,0.1433,0.9646,-0.5994,1
40011,3,-1.2053,-0.3707,-0.278,-0.3499,-0.7216,0
40013,3,0.2159,-0.4175,-0.3467,0.1394,-0.6659,1
40015,3,-0.7622,-0.2862,-0.5546,-0.0125,-0.9649,0
40017,1,0.3151,-0.3538,-0.349,-0.3072,1.115,0
40019,2,0.2071,-0.4127,-0.8491,0.5238,-0.4947,0
40021,3,0.1708,-0.3138,-0.2256,-0.1337,-0.9948,1
40023,3,0.006,-0.4167,-0.8467,0.3421,-1.3439,0
40025,4,-1.7081,-0.3527,0.0834,-1.5507,-0.7617,0
40027,1,0.5742,-0.2926,-0.7997,0.2327,0.8162,1
40029,4,-1.1305,-0.414,-0.5721,-0.7161,-1.2832,0
40031,1,0.5633,-0.3898,-0.0854,0.3942,-0.2259,0
40033,3,-0.7114,-0.3437,-0.469,-1.0327,-0.6345,0
40035,3,-0.0459,-0.4176,0.2881,0.4361,-0.1591,1
40037,1,0.3952,-0.3515,-1.0424,-0.3524,0.0377,0
40039,3,-0.7668,-0.4149,-0.0405,0.807,-0.3773,1
40041,3,-0.148,-0.0158,-0.2383,0.1897,-0.6377,2
40043,4,-1.6826,-0.4105,-0.2725,-1.0889,-0.2878,0
40045,4,-1.9024,-0.4129,-0.3622,-0.7831,-0.0799,0
40047,2,-0.1258,-0.3972,-0.0105,0.5325,-0.0555,1
40049,3,-0.5063,-0.4089,-0.4443,-0.1252,-0.5864,0
40051,1,0.0729,-0.3465,-0.5226,-0.552,-0.0309,0
40053,4,-1.259,-0.3604,0.316,-0.8513,-0.0189,2
40055,3,-1.3319,-0.4144,0.4346,-0.039,-0.9353,0
40057,4,-1.7958,-0.4197,0.1455,0.1387,-1.9815,0
40059,4,-2.0115,-0.4126,0.0999,-1.0165,0.1742,2
40061,3,-0.4657,-0.413,-0.4988,-0.6925,-0.9975,0
40063,3,-0.4094,-0.3923,-1.0433,-0.5246,-1.2397,0
40065,2,-0.3487,-0.4124,0.2909,0.3705,-0.3979,0
40067,4,-1.2391,-0.4141,-0.7484,0.3091,-1.1082,1
40069,3,-0.8532,-0.4193,-0.7757,-0.3376,-1.1164,0
40071,2,0.5669,-0.4106,0.3215,0.5596,-0.3974,1
40073,3,-0.7585,-0.3698,0.2589,0.2044,0.1326,1
40075,3,-1.4166,-0.4116,0.2615,0.2763,-0.8684,0
40077,3,-1.0098,-0.3486,-0.6013,-0.5736,-1.1188,0
40079,1,0.0539,-0.3715,-0.2148,-0.5607,-0.5371,0
40081,1,-0.5883,-0.3372,-1.0616,-1.3343,-0.2207,0
40083,1,0.0818,-0.3398,-0.6828,0.0199,0.146,0
40085,4,-0.458,-0.4013,-0.8447,-1.022,-0.2671,1
40087,1,-0.283,-0.3678,-0.7921,0.3863,0.3814,0
40089,3,-0.0859,-0.418,-0.5975,0.0546,-1.461,0
40091,3,-0.1866,-0.4165,-0.7336,0.645,-1.2088,1
40093,4,-1.4234,-0.3404,-4.3403,-0.8541,0.0288,0
40095,3,0.0723,-0.3697,-0.8088,-0.0504,-1.1784,0
40097,3,0.4051,-0.3682,-0.1092,-0.0392,-0.1665,1
40099,3,-0.6877,-1.5245,-0.7932,-0.6862,-0.6647,1
40101,2,0.5612,-0.3722,-0.2486,0.5352,-0.5759,1
40103,3,-0.2065,-0.4086,-0.1964,-0.4175,0.0228,1
40105,3,-0.2292,-0.4072,-0.0828,-1.2945,-0.3063,0
40107,3,-0.6592,-0.4152,-0.5709,-0.5752,-1.5264,0
40109,1,0.8559,-0.3361,-0.7471,0.7684,-0.018,1
40111,1,0.2327,-0.4139,-0.4009,0.1353,-0.7666,0
40113,1,0.1686,-0.3467,-0.3542,-0.483,0.1094,0
40115,3,0.4987,-0.3462,0.452,0.5188,-0.5097,1
40117,1,-0.2268,-0.41,-0.634,0.1784,-0.1179,0
40119,2,0.4486,0.0533,-0.6061,0.247,-0.2666,0
40121,2,0.214,-0.417,-0.6718,0.1637,-0.7246,0
40123,3,0.3501,-0.3675,-0.9313,0.5108,-0.519,1
40125,2,0.2677,-0.345,-0.9486,0.2878,-0.2038,0
40127,4,-0.8723,-0.4173,-0.8474,-0.0587,-1.3668,1
40129,4,-2.0857,-0.3423,-0.1889,-0.9601,-0.2792,0
40131,1,0.4614,-0.4093,0.0336,-0.644,0.9985,0
40133,3,-0.2275,-0.3912,-0.8911,0.2162,-1.0119,0
40135,1,0.0272,-0.4178,-0.3946,-0.457,-0.5623,0
40137,2,0.0463,-0.381,-0.5439,0.1984,-0.3499,0
40139,3,-0.4224,-0.3357,0.0047,-0.2683,-0.2965,1
40141,3,-0.6077,-0.343,0.0973,-0.4236,-1.1446,0
40143,1,1.0787,-0.4133,-0.2212,0.8622,0.4715,1
40145,1,0.5204,-0.3475,-0.4042,-0.8978,0.9892,0
40147,2,0.5503,-0.4108,-0.3575,0.3809,0.4498,1
40149,3,-1.4631,-0.3925,0.117,-1.2652,-0.2187,0
40151,3,-1.1676,-1.4584,0.4122,0.5444,-0.2279,1
40153,3,-0.5059,-0.3716,-4.4388,0.4636,-0.1033,0
41001,3,0.0685,1.0621,1.0896,0.9102,-0.4012,2
41003,1,1.436,0.9983,0.7836,0.5007,1.0948,2
41005,1,1.8617,1.0272,0.9834,0.5638,1.8636,2
41007,2,0.2206,1.009,0.5457,0.9085,0.24,2
41009,1,1.5486,1.0432,0.362,0.0446,1.1694,2
41011,2,0.8145,1.0249,0.3317,0.8513,-0.2381,2
41013,3,-0.1896,1.0433,1.0251,-1.1053,0.082,2
41015,3,-0.2774,1.0085,0.8251,0.8009,-0.105,2
41017,1,0.987,1.0299,0.7596,1.3527,0.8398,2
41019,2,0.7154,1.0397,0.5645,0.7838,0.0099,2
41021,4,-0.9293,1.0092,0.8251,-0.4655,0.1821,2
41023,4,-1.0104,1.0505,0.8341,-0.0684,-0.5244,2
41025,3,-1.0887,1.0518,0.5916,0.0237,-0.3595,2
41027,3,0.6347,0.968,0.8922,0.9893,0.2433,2
41029,1,1.4912,1.0542,1.0295,1.1039,0.3664,2
41031,3,0.1008,-0.4038,0.8875,-0.5046,-0.3436,1
41033,2,0.8324,1.0548,0.8849,0.9346,-0.2229,2
41035,2,0.89,1.0611,0.9746,0.6967,-0.4845,2
41037,3,-1.3673,1.0592,0.7648,0.9762,-0.762,2
41039,1,1.3364,1.0639,0.9057,1.0985,0.4219,2
41041,2,0.6293,1.0244,0.6412,1.6211,-0.1571,2
41043,2,1.2314,1.0278,1.0582,0.6916,0.3723,2
41045,3,0.5946,1.1129,0.9855,0.6439,-0.8923,2
41047,1,1.5889,1.0399,1.142,0.8103,0.2829,2
41049,3,-0.3648,1.0655,1.0921,-1.3978,-0.4382,2
41051,1,2.5079,0.9989,1.1038,1.6203,0.5343,2
41053,1,1.135,1.0304,0.8665,0.0345,0.9154,2
41055,4,-0.7213,1.0044,0.7717,-1.5722,0.0182,2
41057,3,-0.269,0.9965,0.8361,1.1527,0.1373,2
41059,2,0.5011,1.0577,0.9583,0.4327,-0.0175,2
41061,3,0.2826,1.0324,0.9035,1.1384,0.1973,2
41063,4,-0.8884,0.9756,0.8438,0.6845,-0.2338,2
41065,3,1.0321,1.0751,0.7976,0.7848,0.1716,2
41067,1,1.9143,1.0347,1.1518,0.6522,1.5834,2
41069,4,-2.0128,-1.4956,0.7579,-0.5621,-0.7622,1
41071,1,1.5231,1.0925,1.1224,0.433,0.9762,2
42001,2,1.0188,-1.5156,1.0261,0.2999,0.9702,1
42003,1,1.7155,-1.5209,1.0247,1.2272,0.6158,1
42005,1,0.8278,-1.5203,0.5667,0.378,0.1535,1
42007,1,1.6816,-1.5234,0.6947,0.4603,0.6284,1
42009,3,0.4411,-1.5157,0.2936,0.1725,0.2149,1
42011,1,1.7281,-1.532,0.8641,0.6713,0.8793,1
42013,1,1.0756,-1.5198,0.5429,0.8501,0.3951,1
42015,3,0.5681,-1.524,0.4122,0.4204,0.3883,1
42017,1,1.6802,-1.5383,0.787,0.8798,2.3415,1
42019,1,1.2708,-1.5214,0.4545,0.5256,1.1306,1
42021,1,0.9221,-1.5212,0.6171,0.8596,0.0373,1
42023,3,0.3087,-1.5098,0.0536,0.0754,-0.379,1
42025,1,0.8311,-1.5281,0.5769,0.8571,0.3452,1
42027,1,1.1621,-1.52,0.1553,0.6744,0.4493,1
42029,1,1.5711,-1.5317,1.0603,0.6427,2.5707,1
42031,3,0.2621,-1.5216,0.503,0.7729,-0.0717,1
42033,2,0.656,-1.5186,0.3765,0.3912,0.076,1
42035,3,0.68,-1.5155,-0.1033,0.1643,0.0182,1
42037,2,1.0668,-1.5302,0.3941,0.5087,0.1919,1
42039,2,0.432,-1.5265,0.4483,0.5522,0.0813,1
42041,1,1.343,-1.5206,0.4066,0.9589,1.4596,1
42043,1,1.4389,-1.5238,0.3416,1.2084,0.8257,1
42045,1,1.9211,-1.5425,0.7564,0.6916,1.5349,1
42047,3,0.2704,-1.5138,0.4163,0.624,0.5217,1
42049,1,1.0343,-1.5296,0.601,0.7553,0.4794,1
42051,1,1.0625,-1.5211,0.1958,0.4654,-0.47,1
42053,4,-0.5403,-1.5232,0.3266,-0.7741,-1.1734,1
42055,2,0.9653,-1.5211,0.8258,0.1288,0.8189,1
42057,4,0.0623,-1.5206,0.1796,0.031,0.1868,1
42059,3,0.7402,-1.5187,0.4231,0.1272,-0.3707,1
42061,3,0.3388,-1.5171,0.4151,-0.2282,-0.0076,1
42063,2,0.9529,-1.5184,0.6992,0.7003,-0.1415,1
42065,3,0.7185,-1.5191,0.3976,0.6937,0.1327,1
42067,3,0.1277,-1.5165,-0.0866,-0.8459,0.4111,1
42069,1,1.1117,-1.5277,0.1682,1.2974,0.5489,1
42071,1,1.7525,-1.5246,1.1107,0.482,1.1187,1
42073,2,1.3947,-1.5199,0.534,0.6466,0.2714,1
42075,1,1.334,-1.5317,0.7483,0.5085,0.8577,1
42077,1,1.5487,-1.5401,1.0988,0.7151,1.0338,1
42079,1,1.1418,-1.5241,0.4295,1.2268,0.4347,1
42081,1,1.1007,-1.5202,0.1028,0.8137,0.2645,1
42083,3,0.3766,-1.5159,0.2792,0.9329,0.1456,1
42085,1,1.1607,-1.5244,0.4026,1.0194,0.378,1
42087,2,0.7745,-1.5143,0.0854,0.3962,0.3207,1
42089,2,0.8745,-1.5301,0.1272,0.6613,0.8041,1
42091,1,1.7777,-1.5421,0.927,1.0283,2.2573,1
42093,3,1.1901,-1.5233,0.4191,0.9282,0.6113,1
42095,1,1.5642,-1.5342,1.2325,0.9276,1.2077,1
42097,2,1.2487,-1.5239,0.4531,0.2291,0.5598,1
42099,1,0.402,-1.5211,-0.2212,-0.3138,0.7981,1
42101,1,2.2194,-1.5515,0.0762,0.9895,-0.8528,1
42103,1,0.0893,-1.5316,-0.4542,0.1531,0.529,1
42105,4,-0.6214,-1.5136,0.0557,0.3299,-0.2629,1
42107,2,1.1194,-1.5234,0.717,0.6091,0.3773,1
42109,3,0.7692,-1.5235,0.2553,0.2094,0.4539,1
42111,2,0.6921,-1.5168,0.3071,0.3469,0.0498,1
42113,4,-0.3914,-1.5199,-0.0091,-1.9967,-0.6705,1
42115,3,0.1334,-1.5195,0.1825,-0.1539,0.3939,1
42117,3,-0.1341,-1.5151,0.1491,0.7342,0.0972,1
42119,2,0.9781,-1.517,0.2428,0.3598,0.6432,1
42121,2,0.5636,-1.5298,0.5345,0.5912,0.0146,1
42123,3,0.3807,-1.5256,0.2508,0.7369,0.3501,1
42125,1,1.3539,-1.5185,0.7037,0.7696,0.6975,1
42127,3,0.2031,-1.5275,-0.0709,0.7353,0.0958,1
42129,1,1.3821,-1.5204,0.838,0.737,0.8522,1
42131,1,0.2735,-1.5254,0.057,-0.3588,0.5624,1
42133,1,1.7056,-1.5215,1.1098,0.2283,1.2576,1
44001,1,1.3822,0.88,-0.5031,0.1697,1.4975,2
44003,1,1.3474,0.987,0.0145,0.7918,1.24,2
44005,1,1.0761,0.9291,-0.442,1.226,1.3423,2
44007,1,1.602,0.9475,0.1003,0.9195,-0.0893,2
44009,1,0.9846,0.9717,-0.0877,0.8292,1.461,2
45001,3,0.3635,0.9929,-0.0151,-0.4392,-0.2206,2
45003,1,1.1409,0.9846,-0.8259,0.2346,0.1693,2
45005,3,-0.2893,-1.1488,-1.4113,-0.1562,-1.8406,0
45007,1,1.2338,0.9824,0.2681,0.3325,0.1338,2
45009,3,-0.0275,0.9214,-1.4178,-0.4248,-1.5592,0
45011,3,0.2783,0.9442,-1.3783,0.2923,-0.8459,2
45013,2,0.6211,0.9459,-0.8712,0.8931,1.0896,2
45015,1,1.1859,0.9739,-0.8671,-0.9257,0.5754,0
45017,1,0.3515,-1.4658,-0.8945,-1.2774,-0.3368,0
45019,1,1.428,0.9556,-0.4691,1.4167,0.1947,2
45021,2,1.0857,-0.0057,-0.0152,-0.0936,-0.4338,0
45023,3,0.9232,0.9381,-0.0051,0.1136,-0.5245,2
45025,3,0.3186,0.9442,-0.6316,-0.1418,-0.8333,2
45027,3,0.2289,0.918,-1.1022,0.1308,-0.7079,2
45029,3,0.3442,0.5827,-1.0626,0.2121,-0.4655,2
45031,1,1.0855,0.9379,-0.7516,0.3594,-0.4229,0
45033,3,0.4421,0.9014,-0.8018,-0.3767,-1.2654,0
45035,1,0.9512,0.9862,-1.0289,-0.1672,0.9253,2
45037,1,0.4411,-0.8328,-0.2065,-0.2688,-0.027,0
45039,1,0.3529,-0.0974,0.0779,-0.4068,-0.6907,0
45041,1,1.0155,0.9199,-0.8285,1.1495,-0.2846,2
45043,2,0.4839,0.9026,-0.8152,1.2914,0.2294,2
45045,1,1.6154,0.9661,0.0217,0.6805,0.5864,2
45047,2,0.7068,0.889,0.143,0.2178,-0.3068,2
45049,3,-0.191,0.9067,-1.6658,-0.568,-0.7832,0
45051,1,0.6136,0.9848,-0.6884,1.4945,0.028,2
45053,3,0.165,0.8658,-1.1383,-1.2141,-0.4934,0
45055,1,0.6195,1.0197,-0.5254,-0.0555,0.4477,2
45057,2,1.0034,0.9508,-0.0039,0.1943,0.0192,2
45059,1,0.762,0.8996,0.0134,-0.148,-0.1827,0
45061,3,0.4473,0.9771,-0.6671,-0.1158,-1.2752,0
45063,1,1.3006,1.1689,-0.4332,0.6577,0.9616,2
45065,4,0.0338,0.9119,-0.3921,-0.9032,-0.6709,2
45067,3,0.2837,0.9082,-0.5442,0.5215,-1.2378,2
45069,3,0.4394,0.0246,-0.6991,0.2174,-1.3203,0
45071,3,0.3526,0.9667,-0.0005,0.1587,-0.6562,2
45073,3,0.5927,0.947,-0.0829,0.1096,0.3444,2
45075,2,0.901,0.9407,-1.1245,0.3997,-0.8108,0
45077,1,1.0143,-0.0044,-0.2138,-0.1859,0.126,0
45079,1,1.5807,1.136,-0.497,0.905,0.4117,2
45081,1,0.0185,0.9325,-0.1561,-1.4338,-0.539,0
45083,1,1.7398,1.052,0.0865,0.4883,-0.0024,2
45085,1,1.0095,1.0152,-0.7001,0.4463,-0.3409,0
45087,3,0.7685,0.9233,-0.061,-0.0842,-0.5876,2
45089,3,-0.0059,0.9796,-0.9136,-0.3478,-0.9641,0
45091,1,1.4922,1.0103,0.213,0.3005,0.5674,2
46003,4,-1.6919,-1.5177,0.5817,-1.2476,0.1103,1
46005,3,-0.4003,-1.1806,0.8987,1.1695,0.3986,1
46007,4,-2.1549,-0.5248,-0.0337,-1.3541,-1.9871,0
46009,4,-1.3234,-1.5137,0.9413,-0.2264,0.211,1
46011,3,0.0825,0.9137,1.0621,0.8328,0.5884,2
46013,2,0.1101,-0.2266,0.6806,0.8381,0.5741,2
46015,4,-1.4633,-0.5637,0.7797,0.8287,0.0386,2
46017,4,-2.1659,-0.3588,0.5648,-0.4184,-3.641,0
46019,3,-1.1078,-0.1064,0.9181,0.1257,-0.15,2
46021,4,-2.3038,-1.5201,0.5548,-1.1506,-0.3181,1
46023,4,-1.6914,-1.1574,1.0654,0.4804,-1.0591,1
46025,4,-1.8876,-0.3448,0.931,0.1362,-0.1318,2
46027,3,-0.1508,-1.5219,1.4078,-0.1661,-0.2425,1
46029,3,0.0079,-1.5171,1.1374,0.9242,0.6441,1
46031,4,-2.1304,-0.2471,0.3805,-2.3043,-2.4173,0
46033,4,-1.0083,0.9781,0.5534,0.0277,0.5381,2
46035,3,-0.0695,-1.5093,0.7719,1.339,0.4704,1
46037,4,-1.4949,-1.4502,0.8988,-0.4768,-0.2348,1
46039,4,-0.8846,-1.5197,0.944,-0.9793,0.5189,1
46041,4,-2.0738,-0.1743,0.1157,-1.85,-1.9052,0
46043,4,-1.6744,-1.5176,0.8017,-1.5037,-0.0374,1
46045,4,-2.0067,-1.5199,0.5538,-1.7829,0.0913,1
46047,3,-1.3357,0.9745,0.7574,0.2715,-0.4227,2
46049,4,-2.3522,-1.5197,0.6569,-0.7076,-0.3071,1
46051,3,-1.1775,-0.4374,0.9672,-0.0559,0.5229,2
46053,4,-2.039,-0.5484,0.8253,0.9411,-0.6007,2
46055,4,-2.535,-1.5101,0.6668,-0.9398,0.2307,1
46057,4,-1.3172,-0.2232,1.0519,-0.9085,0.1816,2
46059,4,-1.3143,-1.5159,0.6397,1.4702,0.4648,1
46061,4,-1.2815,-1.5182,0.7925,-2.8401,0.1774,1
46063,4,-2.9563,-0.2585,0.1952,-2.3391,-0.6252,0
46065,3,-0.4739,-0.2683,0.7842,1.436,1.0894,2
46067,4,-1.3806,-1.5175,0.8811,-0.4271,0.0469,1
46069,4,-2.3598,-1.5172,0.5244,-0.7547,0.1126,1
46071,4,-2.3182,-1.0115,0.3478,-1.5126,-2.059,0
46073,4,-2.0623,-1.5084,0.7442,-1.7433,-0.0699,1
46075,4,-2.6698,-1.506,0.9612,-1.1286,-0.0148,1
46077,4,-1.6308,-0.2006,1.0145,-1.068,0.5236,2
46079,3,-0.5417,0.8255,1.1838,-0.2944,0.5671,2
46081,3,-0.4179,0.9452,0.9806,0.5788,-0.072,2
46083,1,-0.5418,-1.1738,0.9867,-0.1726,1.993,1
46085,4,-2.1004,0.7888,1.1529,-0.0379,-0.9495,2
46087,1,-1.3847,-1.5203,0.8846,-0.6056,0.9136,0
46089,4,-1.9847,-1.5194,0.5714,-1.5752,-1.1079,0
46091,4,-1.7603,-1.5169,0.941,-1.4722,-0.3989,1
46093,1,-0.6056,0.3502,0.6275,-0.0368,0.7473,0
46095,4,-2.379,-1.5134,0.6282,-3.3062,-2.086,0
46097,4,-1.6324,0.9261,0.8252,-1.7941,0.3834,2
46099,1,0.7515,-0.5127,0.8893,0.8358,1.0638,1
46101,4,-0.7915,-1.4757,1.0908,-1.2946,0.8154,1
46103,1,0.1244,1.0525,0.8264,1.3547,0.5507,2
46105,4,-2.4176,-1.5111,0.5053,-0.7072,-0.4258,1
46107,4,-2.2853,-1.5199,0.6617,-0.2417,-0.1297,1
46109,4,-1.1363,0.5648,0.9953,0.643,-0.7648,2
46111,4,-1.4344,-1.1811,0.7265,-2.1333,0.2933,1
46113,3,-2.018,1.0617,0.4518,-2.9514,-4.6198,0
46115,3,-1.3681,-1.517,0.8915,-1.3246,0.1771,1
46117,4,-1.7622,0.8097,1.0579,-2.5731,1.1767,2
46119,4,-2.1809,-1.5173,0.7774,-1.4656,0.3557,1
46121,4,-1.9291,-1.4277,0.0384,-1.5075,-3.0704,0
46123,3,-1.2422,-1.5186,0.8816,-0.1004,-0.3628,1
46125,1,-1.0996,-0.2652,1.0685,-1.29,0.9218,0
46127,1,-0.4397,0.5621,1.1472,-0.0586,1.4601,2
46129,3,-1.261,-0.2611,0.8018,0.2741,-0.6088,0
46135,3,0.0877,-1.5116,1.0322,0.9003,0.7072,1
46137,4,-2.1383,-1.5121,0.1696,-1.9362,-2.9322,0
47001,1,1.1395,0.0184,-0.0563,0.5845,0.2487,2
47003,3,0.3607,-0.0213,0.4442,0.2633,-0.0498,2
47005,3,0.2222,-0.0191,-0.5481,-0.074,-0.8433,0
47007,4,-0.0314,-1.5004,-0.859,-1.6795,-0.8407,1
47009,1,1.2734,-0.0009,-0.0719,0.3005,0.5464,2
47011,1,1.1979,-0.0241,0.7901,0.4185,0.056,2
47013,3,0.4358,0.0647,-0.0294,-0.3611,-0.9039,2
47015,1,0.0332,-0.0321,0.3792,-0.7598,-0.0305,0
47017,3,0.003,0.0274,-0.4107,-0.1981,-0.6607,0
47019,1,0.9689,-0.0751,0.2183,-0.0879,-0.5053,0
47021,1,0.9359,-0.0376,0.0195,-1.136,1.1918,0
47023,1,0.1103,-0.0773,-0.9602,-0.9689,-0.2344,0
47025,3,0.1205,-0.0299,0.0795,-1.0879,-0.9494,0
47027,4,-0.3853,-0.0341,0.0346,-0.2577,-1.2571,2
47029,3,0.5518,-0.0813,0.0939,-0.3047,-1.0845,1
47031,2,0.4463,-0.0116,0.0279,1.1305,-0.0121,2
47033,4,-0.1085,-0.0429,0.3349,-1.3336,-0.4657,2
47035,3,0.2678,-0.0337,-0.9291,0.3708,-0.2895,2
47037,1,1.7873,0.0796,0.0244,1.4379,0.3498,2
47039,4,-0.3107,-0.0022,-0.4061,-0.1623,-0.8301,2
47041,3,0.1154,-1.532,-0.0552,0.3925,-0.6219,1
47043,1,0.6095,0.0056,-0.1268,0.2933,0.4072,2
47045,2,0.7114,-0.0347,0.4766,0.7035,-0.5642,2
47047,1,0.2161,-0.084,-1.051,-0.68,0.5726,0
47049,4,-0.1398,-0.3294,-1.1877,-0.5684,-1.3337,1
47051,3,0.158,-0.0602,-0.0642,0.5856,0.0992,2
47053,2,0.316,-0.0381,0.1184,-0.0062,-0.2297,0
47055,3,0.1867,-0.0318,0.5456,-0.2523,0.0078,2
47057,1,0.3579,-1.5259,0.0029,-1.6289,-0.8938,0
47059,3,1.0361,-0.1215,0.0534,-0.0968,-0.3199,2
47061,4,-0.1207,-0.0578,-0.84,-1.6494,-1.5574,0
47063,1,1.0791,-0.0522,0.2605,0.5592,-0.1433,2
47065,1,1.5169,0.8534,-0.0494,1.171,0.3964,2
47067,4,0.1549,0.0255,0.0785,-1.7136,-1.7019,0
47069,3,-0.0314,-0.0538,-1.4277,-0.2915,-0.8116,0
47071,3,0.2575,0.041,-0.5919,0.1029,-0.861,2
47073,1,0.9459,0.0317,0.1427,-1.0009,0.0378,0
47075,3,0.168,-0.0774,-0.0846,0.2591,-0.8569,1
47077,3,0.0405,-0.0303,-0.8754,0.4497,-0.2352,2
47079,3,0.6301,-0.0396,-0.3814,0.1145,-0.5509,2
47081,1,0.0067,0.1038,-0.1407,-0.9077,-0.2575,0
47083,4,0.0548,-1.1782,-0.3302,-0.6634,-0.4203,1
47085,3,0.1891,-0.0503,-0.1446,0.4832,0.0145,2
47087,4,-0.2829,-0.3278,0.2951,-1.3674,-0.8152,2
47089,1,0.7362,0.0412,-0.1371,-0.1515,0.1173,0
47091,3,0.1775,-0.0117,0.3767,-1.0588,-1.2505,0
47093,1,1.6473,0.8763,-0.1147,1.1556,0.4573,2
47095,4,-0.0714,-0.0214,0.5794,-0.7429,-1.5927,2
47097,3,0.2593,-0.0333,0.3002,-0.1581,-0.8926,2
47099,3,0.1723,0.0251,-0.0158,-0.2759,-0.5765,2
47101,3,-0.3254,-1.108,-0.3558,-0.7218,-0.5053,1
