Time_Period,ICD-10 Code,Outcome,Stratum_Type,Stratum_Value,Stratum_Label,Total_Deaths,Total_Population,AAMR,AAMR_SE,AAMR_Lower,AAMR_Upper,AAMRSE
2016-2020,F03,Unspecified Dementia (UD),Cluster_k4,National,National,505612,1633304947,25.1975,0.0356,25.1281,25.267,25.20 ± 0.04
2016-2020,F03,Unspecified Dementia (UD),Cluster_k5,0,Very Low EQI,7680,31982182,18.4009,0.2115,17.9917,18.8172,18.40 ± 0.21
2016-2020,F03,Unspecified Dementia (UD),Cluster_k5,1,Low EQI,6799,20195392,23.5751,0.2864,23.018,24.1422,23.58 ± 0.29
2016-2020,F03,Unspecified Dementia (UD),Cluster_k5,2,Medium EQI,137549,421298178,24.2063,0.0656,24.0785,24.3345,24.21 ± 0.07
2016-2020,F03,Unspecified Dementia (UD),Cluster_k5,3,High EQI,47189,154273801,23.9815,0.1106,23.7656,24.1989,23.98 ± 0.11
2016-2020,F03,Unspecified Dementia (UD),Cluster_k5,4,Very High EQI,306395,1005555394,26.1534,0.0475,26.0609,26.2462,26.15 ± 0.05
2016-2020,F03,Unspecified Dementia (UD),Cluster_k5,National,National,505612,1633304947,25.1975,0.0356,25.1281,25.267,25.20 ± 0.04
2016-2020,G10,Huntington's Disease (HD),Cluster_k3,0,Low EQI,309,82310129,0.3086,0.0183,0.2751,0.3449,0.31 ± 0.02
2016-2020,G10,Huntington's Disease (HD),Cluster_k3,1,Medium EQI,1453,459340937,0.2631,0.0071,0.2498,0.277,0.26 ± 0.01
2016-2020,G10,Huntington's Disease (HD),Cluster_k3,2,High EQI,3878,1091653881,0.3081,0.0051,0.2984,0.3179,0.31 ± 0.01
2016-2020,G10,Huntington's Disease (HD),Cluster_k3,National,National,5640,1633304947,0.2947,0.004,0.2871,0.3025,0.29 ± 0.00
2016-2020,G10,Huntington's Disease (HD),Cluster_k4,0,Very Low EQI,138,53418091,0.2132,0.0188,0.1791,0.2519,0.21 ± 0.02
2016-2020,G10,Huntington's Disease (HD),Cluster_k4,1,Low EQI,482,129236985,0.3165,0.0151,0.2889,0.346,0.32 ± 0.02
2016-2020,G10,Huntington's Disease (HD),Cluster_k4,2,Medium EQI,1377,426357583,0.2684,0.0075,0.2544,0.283,0.27 ± 0.01
2016-2020,G10,Huntington's Disease (HD),Cluster_k4,3,High EQI,3643,1024292288,0.3087,0.0052,0.2988,0.3189,0.31 ± 0.01
2016-2020,G10,Huntington's Disease (HD),Cluster_k4,National,National,5640,1633304947,0.2947,0.004,0.2871,0.3025,0.29 ± 0.00
2016-2020,G10,Huntington's Disease (HD),Cluster_k5,0,Very Low EQI,45,31982182,0.1151,0.0175,0.0839,0.154,0.12 ± 0.02
2016-2020,G10,Huntington's Disease (HD),Cluster_k5,1,Low EQI,88,20195392,0.3538,0.0398,0.2838,0.4359,0.35 ± 0.04
2016-2020,G10,Huntington's Disease (HD),Cluster_k5,2,Medium EQI,1378,421298178,0.2716,0.0076,0.2574,0.2863,0.27 ± 0.01
2016-2020,G10,Huntington's Disease (HD),Cluster_k5,3,High EQI,579,154273801,0.3218,0.014,0.2961,0.3491,0.32 ± 0.01
2016-2020,G10,Huntington's Disease (HD),Cluster_k5,4,Very High EQI,3550,1005555394,0.3062,0.0053,0.2962,0.3164,0.31 ± 0.01
2016-2020,G10,Huntington's Disease (HD),Cluster_k5,National,National,5640,1633304947,0.2947,0.004,0.2871,0.3025,0.29 ± 0.00
2016-2020,G12.2,Amyotrophic Lateral Sclerosis (ALS),Cluster_k3,0,Low EQI,1560,82310129,1.3991,0.0364,1.3305,1.4703,1.40 ± 0.04
2016-2020,G12.2,Amyotrophic Lateral Sclerosis (ALS),Cluster_k3,1,Medium EQI,9903,459340937,1.6556,0.0169,1.6232,1.6886,1.66 ± 0.02
2016-2020,G12.2,Amyotrophic Lateral Sclerosis (ALS),Cluster_k3,2,High EQI,23282,1091653881,1.7685,0.0118,1.7459,1.7914,1.77 ± 0.01
2016-2020,G12.2,Amyotrophic Lateral Sclerosis (ALS),Cluster_k3,National,National,34745,1633304947,1.7128,0.0094,1.6949,1.7309,1.71 ± 0.01
2016-2020,G12.2,Amyotrophic Lateral Sclerosis (ALS),Cluster_k4,0,Very Low EQI,941,53418091,1.3196,0.0439,1.2366,1.4067,1.32 ± 0.04
2016-2020,G12.2,Amyotrophic Lateral Sclerosis (ALS),Cluster_k4,1,Low EQI,2628,129236985,1.5314,0.0307,1.4734,1.5911,1.53 ± 0.03
2016-2020,G12.2,Amyotrophic Lateral Sclerosis (ALS),Cluster_k4,2,Medium EQI,9308,426357583,1.6797,0.0177,1.6457,1.7141,1.68 ± 0.02
2016-2020,G12.2,Amyotrophic Lateral Sclerosis (ALS),Cluster_k4,3,High EQI,21868,1024292288,1.7805,0.0123,1.757,1.8042,1.78 ± 0.01
2016-2020,G12.2,Amyotrophic Lateral Sclerosis (ALS),Cluster_k4,National,National,34745,1633304947,1.7128,0.0094,1.6949,1.7309,1.71 ± 0.01
2016-2020,G12.2,Amyotrophic Lateral Sclerosis (ALS),Cluster_k5,0,Very Low EQI,482,31982182,1.2192,0.0562,1.1128,1.3331,1.22 ± 0.06
2016-2020,G12.2,Amyotrophic Lateral Sclerosis (ALS),Cluster_k5,1,Low EQI,408,20195392,1.4152,0.0725,1.2812,1.5594,1.42 ± 0.07
2016-2020,G12.2,Amyotrophic Lateral Sclerosis (ALS),Cluster_k5,2,Medium EQI,9225,421298178,1.6803,0.0178,1.6462,1.7149,1.68 ± 0.02
2016-2020,G12.2,Amyotrophic Lateral Sclerosis (ALS),Cluster_k5,3,High EQI,3146,154273801,1.5609,0.0285,1.5069,1.6164,1.56 ± 0.03
2016-2020,G12.2,Amyotrophic Lateral Sclerosis (ALS),Cluster_k5,4,Very High EQI,21484,1005555394,1.7816,0.0124,1.7579,1.8056,1.78 ± 0.01
2016-2020,G12.2,Amyotrophic Lateral Sclerosis (ALS),Cluster_k5,National,National,34745,1633304947,1.7128,0.0094,1.6949,1.7309,1.71 ± 0.01
2016-2020,G20,Parkinson's Disease (PD),Cluster_k3,0,Low EQI,8538,82310129,7.8121,0.0849,7.6473,7.9796,7.81 ± 0.08
2016-2020,G20,Parkinson's Disease (PD),Cluster_k3,1,Medium EQI,49139,459340937,8.2212,0.0374,8.1487,8.2942,8.22 ± 0.04
2016-2020,G20,Parkinson's Disease (PD),Cluster_k3,2,High EQI,112201,1091653881,9.049,0.0272,8.9961,9.1021,9.05 ± 0.03
2016-2020,G20,Parkinson's Disease (PD),Cluster_k3,National,National,169878,1633304947,8.7247,0.0213,8.6833,8.7663,8.72 ± 0.02
2016-2020,G20,Parkinson's Disease (PD),Cluster_k4,0,Very Low EQI,5730,53418091,7.9984,0.1061,7.7927,8.2083,8.00 ± 0.11
2016-2020,G20,Parkinson's Disease (PD),Cluster_k4,1,Low EQI,13533,129236985,8.019,0.0692,7.8844,8.1552,8.02 ± 0.07
2016-2020,G20,Parkinson's Disease (PD),Cluster_k4,2,Medium EQI,45394,426357583,8.2195,0.0389,8.1441,8.2955,8.22 ± 0.04
2016-2020,G20,Parkinson's Disease (PD),Cluster_k4,3,High EQI,105221,1024292288,9.1171,0.0283,9.0621,9.1724,9.12 ± 0.03
2016-2020,G20,Parkinson's Disease (PD),Cluster_k4,National,National,169878,1633304947,8.7247,0.0213,8.6833,8.7663,8.72 ± 0.02
2016-2020,G20,Parkinson's Disease (PD),Cluster_k5,0,Very Low EQI,3092,31982182,7.8363,0.1422,7.5625,8.1175,7.84 ± 0.14
2016-2020,G20,Parkinson's Disease (PD),Cluster_k5,1,Low EQI,2173,20195392,7.5134,0.1617,7.2008,7.8361,7.51 ± 0.16
2016-2020,G20,Parkinson's Disease (PD),Cluster_k5,2,Medium EQI,45285,421298178,8.2742,0.0392,8.1982,8.3508,8.27 ± 0.04
2016-2020,G20,Parkinson's Disease (PD),Cluster_k5,3,High EQI,16260,154273801,8.2277,0.0648,8.1017,8.3551,8.23 ± 0.06
2016-2020,G20,Parkinson's Disease (PD),Cluster_k5,4,Very High EQI,103068,1005555394,9.0917,0.0286,9.0363,9.1474,9.09 ± 0.03
2016-2020,G20,Parkinson's Disease (PD),Cluster_k5,National,National,169878,1633304947,8.7247,0.0213,8.6833,8.7663,8.72 ± 0.02
2016-2020,G20_G30_G12.2_F01_F03,Neurodegenerative Disease (NDD),Cluster_k3,0,Low EQI,75391,82310129,69.5087,0.2538,69.0134,70.0067,69.51 ± 0.25
2016-2020,G20_G30_G12.2_F01_F03,Neurodegenerative Disease (NDD),Cluster_k3,1,Medium EQI,392747,459340937,63.7589,0.1024,63.5597,63.9587,63.76 ± 0.10
2016-2020,G20_G30_G12.2_F01_F03,Neurodegenerative Disease (NDD),Cluster_k3,2,High EQI,942639,1091653881,74.2387,0.0769,74.0889,74.3887,74.24 ± 0.08
2016-2020,G20_G30_G12.2_F01_F03,Neurodegenerative Disease (NDD),Cluster_k3,National,National,1410777,1633304947,70.7458,0.0599,70.6291,70.8626,70.75 ± 0.06
2016-2020,G20_G30_G12.2_F01_F03,Neurodegenerative Disease (NDD),Cluster_k4,0,Very Low EQI,46205,53418091,63.6851,0.2973,63.1057,64.2685,63.69 ± 0.30
2016-2020,G20_G30_G12.2_F01_F03,Neurodegenerative Disease (NDD),Cluster_k4,1,Low EQI,117930,129236985,70.2273,0.2051,69.827,70.6292,70.23 ± 0.21
2016-2020,G20_G30_G12.2_F01_F03,Neurodegenerative Disease (NDD),Cluster_k4,2,Medium EQI,363705,426357583,63.8573,0.1066,63.65,64.0652,63.86 ± 0.11
2016-2020,G20_G30_G12.2_F01_F03,Neurodegenerative Disease (NDD),Cluster_k4,3,High EQI,882937,1024292288,74.5662,0.0799,74.4107,74.7219,74.57 ± 0.08
2016-2020,G20_G30_G12.2_F01_F03,Neurodegenerative Disease (NDD),Cluster_k4,National,National,1410777,1633304947,70.7458,0.0599,70.6291,70.8626,70.75 ± 0.06
2016-2020,G20_G30_G12.2_F01_F03,Neurodegenerative Disease (NDD),Cluster_k5,0,Very Low EQI,23018,31982182,55.8209,0.3708,55.1021,56.5468,55.82 ± 0.37
2016-2020,G20_G30_G12.2_F01_F03,Neurodegenerative Disease (NDD),Cluster_k5,1,Low EQI,20536,20195392,71.2566,0.4985,70.2853,72.2379,71.26 ± 0.50
2016-2020,G20_G30_G12.2_F01_F03,Neurodegenerative Disease (NDD),Cluster_k5,2,Medium EQI,363019,421298178,64.4626,0.1077,64.253,64.6726,64.46 ± 0.11
2016-2020,G20_G30_G12.2_F01_F03,Neurodegenerative Disease (NDD),Cluster_k5,3,High EQI,141099,154273801,71.6953,0.1914,71.3216,72.0703,71.70 ± 0.19
2016-2020,G20_G30_G12.2_F01_F03,Neurodegenerative Disease (NDD),Cluster_k5,4,Very High EQI,863105,1005555394,74.1263,0.0803,73.97,74.2828,74.13 ± 0.08
2016-2020,G20_G30_G12.2_F01_F03,Neurodegenerative Disease (NDD),Cluster_k5,National,National,1410777,1633304947,70.7458,0.0599,70.6291,70.8626,70.75 ± 0.06
2016-2020,G30,Alzheimer's Disease (AD),Cluster_k3,0,Low EQI,36484,82310129,33.7336,0.1769,33.3883,34.0815,33.73 ± 0.18
2016-2020,G30,Alzheimer's Disease (AD),Cluster_k3,1,Medium EQI,161669,459340937,26.2055,0.0656,26.078,26.3336,26.21 ± 0.07
2016-2020,G30,Alzheimer's Disease (AD),Cluster_k3,2,High EQI,416967,1091653881,32.8561,0.0512,32.7565,32.956,32.86 ± 0.05
2016-2020,G30,Alzheimer's Disease (AD),Cluster_k3,National,National,615120,1633304947,30.8495,0.0395,30.7725,30.9267,30.85 ± 0.04
2016-2020,G30,Alzheimer's Disease (AD),Cluster_k4,0,Very Low EQI,21735,53418091,29.9638,0.2038,29.5668,30.3648,29.96 ± 0.20
2016-2020,G30,Alzheimer's Disease (AD),Cluster_k4,1,Low EQI,56059,129236985,33.4599,0.1416,33.1835,33.738,33.46 ± 0.14
2016-2020,G30,Alzheimer's Disease (AD),Cluster_k4,2,Medium EQI,148324,426357583,26.0026,0.0679,25.8705,26.1353,26.00 ± 0.07
2016-2020,G30,Alzheimer's Disease (AD),Cluster_k4,3,High EQI,389002,1024292288,32.8645,0.053,32.7614,32.968,32.86 ± 0.05
2016-2020,G30,Alzheimer's Disease (AD),Cluster_k4,National,National,615120,1633304947,30.8495,0.0395,30.7725,30.9267,30.85 ± 0.04
2016-2020,G30,Alzheimer's Disease (AD),Cluster_k5,0,Very Low EQI,9927,31982182,23.9843,0.2426,23.5148,24.4608,23.98 ± 0.24
2016-2020,G30,Alzheimer's Disease (AD),Cluster_k5,1,Low EQI,10236,20195392,35.5816,0.3523,34.8956,36.2777,35.58 ± 0.35
2016-2020,G30,Alzheimer's Disease (AD),Cluster_k5,2,Medium EQI,148984,421298178,26.4237,0.0688,26.2897,26.5582,26.42 ± 0.07
2016-2020,G30,Alzheimer's Disease (AD),Cluster_k5,3,High EQI,67981,154273801,34.6211,0.1331,34.3613,34.8823,34.62 ± 0.13
2016-2020,G30,Alzheimer's Disease (AD),Cluster_k5,4,Very High EQI,377992,1005555394,32.4706,0.0531,32.3672,32.5743,32.47 ± 0.05
2016-2020,G30,Alzheimer's Disease (AD),Cluster_k5,National,National,615120,1633304947,30.8495,0.0395,30.7725,30.9267,30.85 ± 0.04
